"TOA5","GREON 03","CR1000","64170","CR1000.Std.27","CPU:GREON3_2015-04-28.CR1","9050","WQData"
"TIMESTAMP","RECORD","YSI_Temp_C","YSI_Cond_uScm","YSI_SpCond_uScm","YSI_Sal_PSU","YSI_ODO_Sat","YSI_ODO_mgL","YSI_Turb_FNU","YSI_TSS_mgL","YSI_Chl_RFU","YSI_Chl_ugL","YSI_BGAPC_RFU","YSI_BGAPC_ugL","YSI_fDOM_RFU","YSI_fDOM_QSU","YSI_Batt_V","YSI_CablePwr_V","YSI_WiperPos_V","SUNA_Nitrate_uM","SUNA_Nitrate_mgL","SUNA_LightAve","SUNA_DarkAve"
"TS","RN","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2016-10-05 13:38:40",4547,18.91,341.74,386.68,0.19,70.35,6.53,4.13,0,1.15,4.7,0.27,0.25,43.61,130.3,0,13.38,1.2,169,2.36,11882,674
"2016-10-05 15:38:40",4548,19.45,346.1,387.12,0.19,75.88,6.96,4.12,0,1.19,4.84,0.28,0.26,42.93,128.26,0,13.64,1.2,168,2.35,11743,714
"2016-10-05 17:38:50",4549,19.35,345.66,387.43,0.19,79.37,7.3,4.3,0,1.27,5.19,0.28,0.26,43.25,129.22,0,13.1,1.2,168,2.35,11712,723
"2016-10-05 19:38:50",4550,18.94,342.13,386.93,0.19,78.82,7.31,4.18,0,1.21,4.94,0.27,0.25,43.71,130.61,0,12.84,1.21,167,2.33,11870,649
"2016-10-05 21:38:50",4551,18.38,337.86,386.78,0.19,72.28,6.78,4.19,0,1.21,4.94,0.3,0.27,44.18,132.02,0,12.79,1.2,167,2.33,12106,601
"2016-10-05 23:38:50",4552,18.04,335.56,386.98,0.19,67.16,6.35,4.23,0,1.22,4.99,0.28,0.26,44.27,132.27,0,12.75,1.2,167,2.34,12239,586
"2016-10-06 01:38:50",4553,17.73,333.63,387.42,0.19,65.46,6.23,4.42,0,1.22,4.98,0.32,0.3,44.5,132.98,0,12.69,1.2,168,2.35,12306,576
"2016-10-06 03:38:50",4554,17.51,331.78,387.2,0.19,63.73,6.09,4.39,0,1.21,4.91,0.3,0.28,44.33,132.46,0,12.66,1.2,167,2.34,12404,571
"2016-10-06 05:38:50",4555,17.32,330.45,387.29,0.19,62.56,6,4.35,0,1.22,4.95,0.32,0.29,44.44,132.8,0,12.61,1.2,167,2.34,12458,565
"2016-10-06 07:38:50",4556,17.14,329.46,387.64,0.19,61.53,5.92,4.21,0,1.23,5,0.3,0.28,44.4,132.68,0,12.56,1.2,167,2.34,12504,561
"2016-10-06 09:38:50",4557,17.32,331.35,388.28,0.19,61.07,5.86,4.23,0,1.21,4.91,0.3,0.27,44.08,131.73,0,13.22,1.2,168,2.35,12466,567
"2016-10-06 11:38:50",4558,17.68,334.59,388.99,0.19,64.51,6.14,3.99,0,1.18,4.8,0.28,0.26,44.05,131.64,0,13.34,1.2,167,2.34,12256,594
"2016-10-06 13:38:50",4559,18.1,338.19,389.53,0.19,71.27,6.72,4.22,0,1.23,5.01,0.29,0.26,43.8,130.88,0,13.66,1.2,169,2.36,12085,619
"2016-10-06 15:38:50",4560,18.16,338.97,389.89,0.19,73.56,6.93,4.19,0,1.37,5.58,0.35,0.32,43.83,130.97,0,12.98,1.2,169,2.36,12104,618
"2016-10-06 17:38:50",4561,18.2,339.63,390.34,0.19,73.81,6.95,4.12,0,1.45,5.87,0.37,0.34,43.81,130.9,0,12.87,1.21,169,2.37,12109,620
"2016-10-06 19:38:50",4562,18.06,339.03,390.85,0.19,70.57,6.66,4.05,0,1.43,5.8,0.31,0.29,44.17,131.99,0,12.81,1.2,168,2.36,12183,613
"2016-10-06 21:38:50",4563,18.01,339.35,391.6,0.19,66.8,6.31,4.12,0,1.23,5.01,0.28,0.26,44.05,131.63,0,12.77,1.2,167,2.34,12174,615
"2016-10-06 23:38:50",4564,17.95,339.42,392.24,0.19,65.92,6.24,4.18,0,1.25,5.1,0.28,0.25,44.12,131.85,0,12.73,1.19,168,2.36,12145,624
"2016-10-07 01:38:50",4565,17.91,339.19,392.33,0.19,67.14,6.36,4.15,0,1.25,5.08,0.28,0.25,44.28,132.3,0,12.68,1.2,169,2.36,12139,622
"2016-10-07 03:38:50",4566,17.71,336.11,390.51,0.19,69.09,6.57,4.14,0,1.21,4.93,0.26,0.24,44.32,132.45,0,12.62,1.19,168,2.35,12163,617
"2016-10-07 05:39:00",4567,17.11,331.28,390.02,0.19,69.9,6.73,4.19,0,1.25,5.09,0.31,0.29,44.36,132.54,0,12.55,1.2,167,2.34,12528,569
"2016-10-07 07:39:00",4568,16.68,327.82,389.71,0.19,72.08,7.01,4.24,0,1.19,4.86,0.31,0.28,44.5,132.99,0,12.52,1.2,166,2.32,12675,556
"2016-10-07 09:39:00",4569,16.35,325.68,390.14,0.19,74.07,7.25,4.55,0,1.1,4.5,0.32,0.3,44.43,132.77,0,12.97,1.2,165,2.32,12659,554
"2016-10-07 11:39:00",4570,16.43,326.46,390.34,0.19,77.47,7.57,4.54,0,1.17,4.77,0.34,0.31,44.2,132.06,0,13.71,1.2,166,2.32,12530,562
"2016-10-07 13:39:10",4571,16.82,329.95,391,0.19,83.17,8.06,4.39,0,1.18,4.83,0.3,0.28,43.61,130.3,0,14.03,1.2,166,2.33,12301,586
"2016-10-07 15:39:10",4572,17.19,333.4,391.82,0.19,88.34,8.49,5.53,0,1.15,4.69,0.31,0.28,43.07,128.69,0,13.65,1.2,168,2.36,12138,604
"2016-10-07 17:39:10",4573,17.14,333.58,392.54,0.19,89.57,8.62,5.54,0,1.26,5.14,0.31,0.29,43.1,128.77,0,13.12,1.2,170,2.38,12031,608
"2016-10-07 19:39:10",4574,16.52,329.03,392.67,0.19,87.6,8.54,5.87,0,1.35,5.48,0.34,0.32,43.18,129.02,0,12.83,1.2,170,2.38,12222,578
"2016-10-07 21:39:20",4575,16.1,326.31,393.17,0.19,85.39,8.41,5.84,0,1.32,5.37,0.39,0.37,43.2,129.09,0,12.77,1.2,169,2.37,12419,557
"2016-10-07 23:39:20",4576,15.6,322.75,393.38,0.19,80.24,7.98,5.64,0,1.28,5.22,0.38,0.36,43.51,130.01,0,12.72,1.2,169,2.37,12524,548
"2016-10-08 01:39:20",4577,15.13,320.03,394.38,0.19,76.36,7.68,5.49,0,1.24,5.06,0.36,0.34,43.76,130.76,0,12.67,1.2,170,2.38,12670,536
"2016-10-08 03:39:20",4578,14.81,318.81,395.83,0.19,72.8,7.37,5.33,0,1.24,5.05,0.36,0.34,44.08,131.72,0,12.61,1.2,171,2.4,12779,528
"2016-10-08 05:39:20",4579,14.48,317.59,397.46,0.19,70.26,7.16,5.17,0,1.24,5.03,0.39,0.36,44.15,131.93,0,12.55,1.2,172,2.4,12834,524
"2016-10-08 07:39:20",4580,14.13,315.52,398.22,0.19,69.15,7.11,4.92,0,1.24,5.06,0.37,0.35,44.19,132.05,0,12.53,1.2,173,2.43,12924,520
"2016-10-08 09:39:20",4581,14.51,320.1,400.34,0.19,68.72,7,4.5,0,1.16,4.72,0.36,0.34,43.84,130.98,0,13.57,1.2,174,2.43,12781,533
"2016-10-08 11:39:20",4582,15.32,327.72,402.04,0.19,70.05,7.01,4.12,0,1.21,4.94,0.34,0.32,43.42,129.74,0,14.14,1.2,175,2.45,12265,585
"2016-10-08 13:39:20",4583,16.18,335.44,403.37,0.19,75.65,7.42,3.84,0,1.19,4.86,0.32,0.3,43.04,128.6,0,14.14,1.21,176,2.47,11879,659
"2016-10-08 15:39:20",4584,16.84,341.16,404.12,0.19,80.34,7.77,4.04,0,1.21,4.92,0.31,0.29,42.51,127,0,13.24,1.2,177,2.48,11762,705
"2016-10-08 17:39:20",4585,17.2,344.04,404.24,0.19,83.98,8.07,4.07,0,1.23,5.02,0.29,0.27,41.92,125.22,0,13.05,1.2,179,2.51,11905,663
"2016-10-08 19:39:20",4586,16.36,337.1,403.73,0.19,81.83,8,3.83,0,1.19,4.84,0.33,0.3,43.01,128.5,0,12.84,1.2,178,2.5,12200,602
"2016-10-08 21:39:20",4587,15.75,333.05,404.57,0.2,74.76,7.41,4.05,0,1.19,4.84,0.32,0.3,43.17,128.98,0,12.79,1.2,177,2.48,12422,570
"2016-10-08 23:39:20",4588,15.35,331,405.79,0.2,69.3,6.93,4.02,0,1.25,5.08,0.33,0.31,43.49,129.93,0,12.73,1.2,178,2.49,12584,554
"2016-10-09 01:39:20",4589,14.85,327.93,406.8,0.2,68.39,6.91,3.99,0,1.22,4.99,0.36,0.33,43.93,131.26,0,12.67,1.2,177,2.48,12724,541
"2016-10-09 03:39:20",4590,14.58,326.05,407.04,0.2,66.83,6.8,4,0,1.24,5.05,0.38,0.36,44.13,131.86,0,12.62,1.2,177,2.48,12803,533
"2016-10-09 05:39:20",4591,14.22,325.06,409.35,0.2,66.72,6.84,4.4,0,1.24,5.06,0.38,0.35,43.56,130.14,0,12.55,1.2,180,2.53,12767,531
"2016-10-09 07:39:20",4592,13.84,322.44,409.81,0.2,66.53,6.88,4.06,0,1.26,5.11,0.39,0.37,44.05,131.62,0,12.54,1.2,181,2.54,12870,528
"2016-10-09 09:39:20",4593,14.08,325.06,410.76,0.2,68.1,7,3.87,0,1.2,4.89,0.39,0.36,43.99,131.45,0,13.53,1.2,183,2.56,12708,540
"2016-10-09 11:39:20",4594,14.79,331.7,412.08,0.2,72.19,7.3,3.58,0,1.14,4.63,0.36,0.34,42.85,128.02,0,14.01,1.2,184,2.58,12321,576
"2016-10-09 13:39:20",4595,15.7,339.79,413.16,0.2,79.59,7.89,3.45,0,1.09,4.45,0.3,0.28,42.39,126.66,0,13.63,1.21,185,2.59,12050,613
"2016-10-09 15:39:20",4596,16.47,347.37,414.98,0.2,85.16,8.31,3.67,0,1.16,4.75,0.31,0.29,41.41,123.7,0,13.37,1.2,188,2.63,11822,666
"2016-10-09 17:39:20",4597,16.63,349.6,416.11,0.2,89.01,8.65,3.73,0,1.24,5.03,0.31,0.29,41.52,124.05,0,13.09,1.2,189,2.65,11826,688
"2016-10-09 19:39:20",4598,15.91,343.23,415.35,0.2,87.54,8.64,3.61,0,1.24,5.03,0.33,0.3,42.42,126.74,0,12.85,1.2,187,2.62,12149,609
"2016-10-09 21:39:20",4599,15.21,338.44,416.3,0.2,82.31,8.25,3.83,0,1.24,5.06,0.36,0.33,42.59,127.24,0,12.78,1.2,185,2.59,12500,563
"2016-10-09 23:39:20",4600,14.63,335.35,418.19,0.2,75.19,7.64,3.77,0,1.23,5.01,0.35,0.33,43.43,129.77,0,12.72,1.2,187,2.62,12656,550
"2016-10-10 01:39:20",4601,14.41,334.49,419.33,0.2,73.02,7.45,3.71,0,1.29,5.23,0.37,0.35,43.39,129.66,0,12.68,1.2,188,2.63,12680,548
"2016-10-10 03:39:20",4602,14.12,332.92,420.2,0.2,71.79,7.37,3.66,0,1.24,5.06,0.37,0.34,43.39,129.66,0,12.64,1.2,190,2.66,12615,553
"2016-10-10 05:39:20",4603,13.99,332.57,421.17,0.2,71.21,7.33,3.55,0,1.22,4.95,0.37,0.35,43.25,129.24,0,12.57,1.2,191,2.67,12613,553
"2016-10-10 07:39:20",4604,13.81,331.79,422.01,0.2,70.86,7.33,3.61,0,1.29,5.24,0.36,0.34,43.88,131.1,0,12.55,1.2,191,2.68,12608,549
"2016-10-10 09:39:20",4605,14.06,334.71,423.12,0.2,73.25,7.53,3.6,0,1.17,4.76,0.36,0.34,43.03,128.55,0,13.36,1.2,192,2.7,12470,562
"2016-10-10 11:39:20",4606,14.58,338.83,423.04,0.2,77.12,7.84,3.2,0,1.19,4.83,0.33,0.31,42.92,128.25,0,13.29,1.2,192,2.69,12212,597
"2016-10-10 13:39:20",4607,15.51,348.25,425.36,0.21,84.36,8.4,3.24,0,1.16,4.72,0.32,0.3,42.43,126.77,0,13.47,1.21,194,2.72,11936,643
"2016-10-10 15:39:20",4608,16.05,353.43,426.33,0.21,90.92,8.95,3.45,0,1.23,5.02,0.32,0.3,41.84,125,0,13.09,1.2,195,2.73,11870,670
"2016-10-10 17:39:30",4609,15.87,352.58,427.09,0.21,91.77,9.07,3.28,0,1.28,5.2,0.32,0.3,42.35,126.51,0,12.93,1.2,196,2.75,11965,638
"2016-10-10 19:39:30",4610,15.9,352.45,426.58,0.21,94.46,9.33,3.6,0,1.42,5.76,0.33,0.31,42.11,125.79,0,12.84,1.2,194,2.72,12074,620
"2016-10-10 21:39:40",4611,15.61,352.1,429.09,0.21,88.31,8.77,3.4,0,1.36,5.52,0.35,0.32,42.69,127.54,0,12.79,1.2,197,2.77,12086,614
"2016-10-10 23:39:40",4612,15.49,352.13,430.33,0.21,84.18,8.39,3.46,0,1.33,5.41,0.36,0.34,42.54,127.09,0,12.75,1.2,198,2.77,12154,605
"2016-10-11 01:39:40",4613,15.35,351.94,431.47,0.21,82.58,8.25,3.49,0,1.33,5.4,0.36,0.34,42.61,127.31,0,12.7,1.2,199,2.78,12196,598
"2016-10-11 03:39:40",4614,15.17,352.05,433.39,0.21,80.91,8.12,3.67,0,1.37,5.55,0.36,0.34,42.83,127.97,0,12.65,1.2,200,2.81,12229,592
"2016-10-11 05:39:50",4615,15.02,351.7,434.52,0.21,79.56,8.01,3.66,0,1.39,5.66,0.37,0.34,42.95,128.32,0,12.58,1.2,202,2.83,12300,582
"2016-10-11 07:39:50",4616,14.99,352.23,435.49,0.21,78.51,7.91,3.52,0,1.5,6.08,0.36,0.33,42.96,128.36,0,12.55,1.2,202,2.83,12330,580
"2016-10-11 09:40:00",4617,15.06,353.81,436.71,0.21,79.88,8.03,3.5,0,1.28,5.19,0.36,0.34,42.85,128.02,0,12.82,1.2,203,2.84,12297,583
"2016-10-11 11:40:00",4618,15.55,358.54,437.53,0.21,83.22,8.28,3.27,0,1.29,5.24,0.35,0.33,42.44,126.79,0,13.53,1.2,203,2.85,12096,611
"2016-10-11 13:40:00",4619,16.4,367.47,439.69,0.21,90.55,8.84,3.26,0,1.24,5.03,0.35,0.33,41.91,125.19,0,13.87,1.21,205,2.88,11838,662
"2016-10-11 15:40:10",4620,17.06,373.6,440.44,0.21,97.1,9.35,3.46,0,1.3,5.3,0.32,0.3,41.25,123.23,0,13.24,1.2,205,2.87,11751,709
"2016-10-11 17:40:10",4621,17.25,375.76,441.04,0.21,101.68,9.75,3.41,0,1.37,5.56,0.32,0.3,41.2,123.07,0,13.03,1.2,205,2.87,11769,708
"2016-10-11 19:40:20",4622,17.01,373.47,440.7,0.21,101.78,9.82,3.31,0,1.39,5.63,0.35,0.32,41.62,124.34,0,12.85,1.21,204,2.86,11894,648
"2016-10-11 21:40:20",4623,16.59,371.61,442.76,0.21,95.83,9.33,3.4,0,1.49,6.06,0.34,0.32,41.96,125.34,0,12.8,1.2,205,2.87,12057,615
"2016-10-11 23:40:20",4624,16.37,372.34,445.86,0.22,88.8,8.68,3.44,0,1.4,5.7,0.36,0.33,41.86,125.06,0,12.75,1.2,209,2.92,12129,601
"2016-10-12 01:40:20",4625,16.24,371.63,446.33,0.22,85.23,8.36,3.54,0,1.44,5.86,0.37,0.35,41.93,125.27,0,12.71,1.2,207,2.9,12173,596
"2016-10-12 03:40:20",4626,15.98,371.47,448.75,0.22,82.38,8.12,3.7,0,1.36,5.52,0.37,0.34,42.3,126.39,0,12.67,1.2,210,2.94,12198,592
"2016-10-12 05:40:20",4627,15.7,369.49,449.27,0.22,80.22,7.96,3.67,0,1.37,5.56,0.39,0.36,41.96,125.35,0,12.62,1.2,209,2.93,12288,579
"2016-10-12 07:40:30",4628,15.44,368.77,451.16,0.22,79.57,7.94,3.68,0,1.38,5.62,0.41,0.39,42.15,125.92,0,12.54,1.2,210,2.95,12384,567
"2016-10-12 09:40:30",4629,15.23,367.36,451.67,0.22,79.51,7.97,3.68,0,1.4,5.68,0.38,0.36,42.4,126.67,0,12.53,1.2,210,2.94,12428,563
"2016-10-12 11:40:30",4630,14.95,365.58,452.46,0.22,81.36,8.2,3.69,0,1.41,5.74,0.41,0.38,42.19,126.05,0,12.79,1.2,210,2.94,12457,557
"2016-10-12 13:40:30",4631,14.64,363.41,453.12,0.22,84.33,8.56,3.56,0,1.56,6.31,0.44,0.42,42.3,126.37,0,12.7,1.2,211,2.95,12542,549
"2016-10-12 15:40:30",4632,14.47,362.67,453.98,0.22,88.51,9.02,3.53,0,1.48,6,0.44,0.42,42.61,127.3,0,13.01,1.2,212,2.97,12547,550
"2016-10-12 17:40:30",4633,14.25,361.24,454.53,0.22,90.2,9.23,3.57,0,1.59,6.43,0.44,0.42,42.74,127.71,0,12.76,1.2,213,2.98,12523,551
"2016-10-12 19:40:30",4634,13.88,358.97,455.77,0.22,91.08,9.4,3.85,0,1.77,7.16,0.49,0.47,42.95,128.34,0,12.49,1.2,213,2.98,12541,549
"2016-10-12 21:40:40",4635,13.54,356.83,456.84,0.22,89.47,9.31,3.88,0,1.69,6.84,0.48,0.46,43.35,129.53,0,12.47,1.2,213,2.99,12532,545
"2016-10-12 23:40:40",4636,13.16,354.13,457.59,0.22,86.18,9.04,4.47,0,1.64,6.65,0.48,0.46,43.11,128.79,0,12.45,1.2,214,3,12477,542
"2016-10-13 01:40:40",4637,12.78,352.18,459.46,0.22,82.84,8.76,5.07,0,1.57,6.38,0.51,0.49,43.22,129.15,0,12.43,1.2,214,3,12417,540
"2016-10-13 03:40:40",4638,12.36,349.13,460.2,0.22,80.91,8.64,4.85,0,1.56,6.31,0.49,0.47,43.26,129.27,0,12.41,1.2,215,3.01,12474,534
"2016-10-13 05:40:40",4639,11.94,346.19,461.23,0.22,79.88,8.61,4.78,0,1.48,6.01,0.47,0.45,43.31,129.4,0,12.38,1.2,215,3.01,12522,529
"2016-10-13 07:40:50",4640,11.55,343.05,461.59,0.22,79.08,8.6,4.45,0,1.43,5.8,0.47,0.44,43.68,130.5,0,12.39,1.2,215,3.02,12623,524
"2016-10-13 09:40:50",4641,11.75,344.63,461.41,0.22,79.71,8.63,4.06,0,1.31,5.34,0.45,0.43,43.71,130.62,0,13.31,1.2,217,3.04,12560,528
"2016-10-13 11:40:50",4642,12.48,350.96,461.25,0.22,81.82,8.71,3.78,0,1.26,5.11,0.41,0.39,42.76,127.76,0,13.52,1.2,217,3.05,12190,565
"2016-10-13 13:40:50",4643,13.49,359,460.22,0.22,87.22,9.07,3.38,0,1.24,5.07,0.42,0.39,42.24,126.19,0,13.61,1.2,218,3.06,11927,600
"2016-10-13 15:40:50",4644,14.28,365.62,459.75,0.22,96.38,9.85,3.29,0,1.26,5.12,0.38,0.36,41.47,123.88,0,13.42,1.2,219,3.06,11863,625
"2016-10-13 17:40:50",4645,14.31,365.54,459.37,0.22,98.86,10.1,3.33,0,1.32,5.37,0.37,0.35,41.34,123.51,0,13.14,1.21,218,3.05,11940,617
"2016-10-13 19:40:50",4646,13.59,359.15,459.21,0.22,96.31,10,3.55,0,1.33,5.42,0.39,0.36,42.02,125.52,0,12.84,1.2,218,3.05,12268,566
"2016-10-13 21:40:50",4647,12.99,354.47,460,0.22,93.91,9.89,3.57,0,1.31,5.32,0.45,0.43,42.74,127.68,0,12.77,1.2,215,3.02,12549,539
"2016-10-13 23:40:50",4648,12.49,351.2,461.51,0.22,87.63,9.33,3.47,0,1.37,5.56,0.44,0.42,43.1,128.76,0,12.72,1.2,216,3.03,12648,528
"2016-10-14 01:40:50",4649,12.3,350.54,462.81,0.22,83.93,8.98,3.41,0,1.3,5.28,0.46,0.43,42.92,128.24,0,12.69,1.2,217,3.04,12730,521
"2016-10-14 03:40:50",4650,11.9,347.52,463.5,0.22,81.57,8.8,3.41,0,1.34,5.46,0.46,0.44,42.82,127.93,0,12.65,1.2,217,3.03,12771,520
"2016-10-14 05:40:50",4651,11.69,346.69,464.83,0.23,79.52,8.62,3.35,0,1.3,5.31,0.44,0.42,42.91,128.2,0,12.62,1.2,217,3.04,12804,519
"2016-10-14 07:40:50",4652,11.47,345.53,465.9,0.23,78.22,8.53,3.26,0,1.28,5.22,0.43,0.4,43.15,128.91,0,12.64,1.2,218,3.06,12787,519
"2016-10-14 09:40:50",4653,11.74,348.25,466.37,0.23,78.86,8.54,3.23,0,1.22,4.97,0.44,0.41,42.86,128.05,0,13.46,1.2,219,3.07,12545,534
"2016-10-14 14:13:40",4654,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2016-10-14 16:13:40",4655,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-06-09 15:14:40",4656,23.46,510.04,525.5,0.25,141.96,12.05,7.69,0,9.16,36.59,1.53,1.51,36.81,109.64,0,13.22,1.19,266,3.72,13741,920
"2017-06-09 17:14:40",4657,23.97,514.2,524.49,0.25,150.09,12.61,8.89,0,11.97,47.82,1.67,1.64,36.42,108.47,0,13.01,1.2,264,3.7,13693,894
"2017-06-09 19:14:40",4658,24.11,515.26,524.2,0.25,154.32,12.94,7.84,0,12.81,51.2,1.88,1.85,36.47,108.62,0,12.71,1.2,265,3.72,13787,844
"2017-06-09 21:14:40",4659,23.91,512.94,523.89,0.25,152.22,12.82,7.79,0,13.28,53.07,1.94,1.92,36.75,109.47,0,12.57,1.2,265,3.71,13839,772
"2017-06-09 23:14:40",4660,23.56,509.3,523.74,0.25,145.16,12.32,8.41,0,12.13,48.46,1.92,1.9,37,110.21,0,12.12,1.2,265,3.71,13933,722
"2017-06-10 01:14:40",4661,23.4,507.99,523.99,0.25,137.59,11.71,7.5,0,11.3,45.13,1.87,1.84,37.14,110.64,0,12.44,1.2,265,3.72,13941,706
"2017-06-10 03:14:40",4662,23.31,507.56,524.46,0.25,131.72,11.23,7.72,0,10.09,40.28,1.66,1.63,37.37,111.35,0,11.66,1.2,264,3.7,13919,704
"2017-06-10 05:14:40",4663,23.14,506.62,525.31,0.25,125.3,10.72,7.84,0,9.28,37.06,1.53,1.51,37.45,111.58,0,11.72,1.2,264,3.7,14065,701
"2017-06-10 07:14:40",4664,23.01,508.32,528.42,0.25,118.17,10.13,7.31,0,7.76,31,1.3,1.28,37.41,111.45,0,12.91,1.2,266,3.72,14057,704
"2017-06-10 09:14:40",4665,23.24,513.2,531.09,0.26,114.26,9.74,6.93,0,7.4,29.56,1.14,1.11,37.31,111.15,0,13.93,1.2,265,3.71,13810,771
"2017-06-10 11:14:40",4666,23.53,514.64,529.5,0.26,116.8,9.89,7.26,0,7.08,28.28,1.16,1.14,36.96,110.09,0,13.85,1.2,263,3.68,13650,859
"2017-06-10 13:14:50",4667,23.92,522.66,533.63,0.26,121.26,10.2,7.31,0,7.8,31.14,1.25,1.22,36.36,108.31,0,13.41,1.2,263,3.68,13520,894
"2017-06-10 15:14:30",4668,24.5,523.88,528.89,0.25,126.06,10.48,7.99,0,8.71,34.77,1.35,1.33,35.73,106.4,0,13.37,1.2,258,3.61,13541,926
"2017-06-10 17:15:00",4669,24.9,529.38,530.42,0.26,127.13,10.5,9.29,0,9.11,36.4,1.5,1.47,35.35,105.27,0,12.9,1.2,258,3.61,13338,951
"2017-06-10 19:15:10",4670,24.94,534.89,535.47,0.26,123.62,10.2,11.14,0,10.29,41.12,1.61,1.58,34.88,103.85,0,12.71,1.2,260,3.64,13267,921
"2017-06-10 21:15:10",4671,24.91,534.69,535.66,0.26,118.99,9.83,11.74,0,10.62,42.43,1.7,1.68,34.63,103.12,0,12.31,1.2,260,3.64,13210,865
"2017-06-10 23:15:10",4672,24.73,534.82,537.59,0.26,112.19,9.3,11.34,0,10.27,41.03,1.62,1.59,35.11,104.55,0,12.34,1.2,260,3.65,13269,823
"2017-06-11 01:15:10",4673,24.58,534.35,538.64,0.26,105.49,8.77,10.94,0,8.96,35.77,1.41,1.38,35.47,105.63,0,12.23,1.2,260,3.64,13248,797
"2017-06-11 03:15:10",4674,24.44,533.42,539.15,0.26,102.24,8.53,9.19,0,8.05,32.14,1.28,1.25,35.61,106.06,0,12.19,1.2,260,3.64,13421,776
"2017-06-11 05:15:10",4675,24.27,532.28,539.82,0.26,98.71,8.26,9.42,0,7.11,28.38,1.24,1.21,35.84,106.73,0,12.11,1.2,259,3.63,13483,756
"2017-06-11 07:15:10",4676,24.16,536.93,545.69,0.26,96.42,8.09,8.81,0,5.81,23.16,1,0.98,35.87,106.84,0,12.7,1.2,262,3.66,13557,749
"2017-06-11 09:15:10",4677,24.28,540.11,547.65,0.26,95.22,7.96,8.3,0,5.54,22.11,0.89,0.86,36,107.22,0,13.33,1.2,262,3.67,13529,779
"2017-06-11 11:15:10",4678,24.24,538.68,546.62,0.26,96.42,8.07,8.42,0,5.2,20.76,0.88,0.86,35.96,107.1,0,12.81,1.2,261,3.66,13480,772
"2017-06-11 13:15:20",4679,24.3,535.41,542.64,0.26,97.44,8.15,8.13,0,6.11,24.37,0.94,0.91,36,107.22,0,14.14,1.2,257,3.6,13553,762
"2017-06-11 15:15:20",4680,24.63,539.05,542.86,0.26,99.07,8.23,7.65,0,5.66,22.6,1,0.97,35.87,106.84,0,13.75,1.2,256,3.59,13385,825
"2017-06-11 17:15:20",4681,25.01,546.24,546.16,0.26,104.12,8.59,7.49,0,6.47,25.8,1.06,1.04,35.69,106.28,0,13.17,1.2,257,3.6,13431,880
"2017-06-11 19:15:30",4682,25.33,549.76,546.32,0.26,109.05,8.94,7.35,0,7.18,28.66,1.14,1.12,35.69,106.28,0,12.44,1.2,257,3.6,13464,897
"2017-06-11 21:15:30",4683,25.3,546.27,543.16,0.26,109.03,8.94,7.42,0,7.64,30.51,1.17,1.15,35.59,106,0,12.58,1.2,256,3.58,13475,859
"2017-06-11 23:15:30",4684,25.03,545.1,544.83,0.26,103.85,8.56,8.01,0,7.01,28,1.16,1.13,35.82,106.68,0,12.46,1.2,256,3.59,13552,834
"2017-06-12 01:15:30",4685,24.62,542.96,546.98,0.26,98.17,8.16,7.3,0,6.37,25.44,1.05,1.03,36.26,108.02,0,12.4,1.2,258,3.61,13564,791
"2017-06-12 03:15:30",4686,24.38,538.26,544.69,0.26,94.46,7.89,7.62,0,5.97,23.84,0.98,0.96,36.45,108.56,0,12.4,1.2,256,3.59,13479,745
"2017-06-12 05:15:30",4687,24.3,534.94,542.22,0.26,91.94,7.69,7.63,0,5.67,22.63,0.93,0.9,36.54,108.83,0,12.31,1.2,254,3.56,13608,729
"2017-06-12 07:15:30",4688,24.35,540.65,547.46,0.26,89.87,7.51,7.24,0,4.9,19.54,0.81,0.78,36.54,108.83,0,12.85,1.2,257,3.6,13596,728
"2017-06-12 09:15:30",4689,24.78,546.37,548.71,0.26,89.68,7.42,7.3,0,4.32,17.24,0.75,0.73,36.2,107.84,0,13.93,1.2,255,3.58,13353,842
"2017-06-12 11:15:30",4690,24.96,545.6,546.06,0.26,91.94,7.58,7.51,0,4.57,18.2,0.72,0.7,36.17,107.73,0,13.68,1.2,253,3.54,13349,933
"2017-06-12 13:15:30",4691,25.2,547.68,545.65,0.26,97.23,7.99,7.17,0,5.04,20.12,0.81,0.79,35.84,106.73,0,13.63,1.2,253,3.54,13438,907
"2017-06-12 15:15:30",4692,25.26,547.72,545.02,0.26,99.73,8.19,7.03,0,5.99,23.9,0.93,0.91,35.67,106.22,0,12.53,1.2,252,3.53,13308,882
"2017-06-12 17:15:30",4693,24.69,539.23,542.4,0.26,100.29,8.33,7.12,0,6.22,24.82,0.98,0.96,35.78,106.56,0,12.19,1.2,252,3.52,13447,739
